# TOV sequence (stable branch only)
# Hadronic isentropic_trapped, 2fam_phi_xsd115 YL=0.15 S=1.0
# M_max = 1.7214 M_sun at e_c = 1679.40 MeV/fm^3
# Columns: e_c [MeV/fm^3], P_c [MeV/fm^3], n_Bc [fm^-3], R [km], M [M_sun], Mb [M_sun]

1.500000e+02	2.842597e+00	1.567718e-01	1.860334e+01	2.570977e-01	2.580028e-01
1.543239e+02	3.056876e+00	1.612547e-01	1.807891e+01	2.669074e-01	2.680721e-01
1.587724e+02	3.289516e+00	1.658517e-01	1.761861e+01	2.774073e-01	2.788683e-01
1.633492e+02	3.542147e+00	1.705740e-01	1.718708e+01	2.886206e-01	2.904191e-01
1.680579e+02	3.816689e+00	1.754305e-01	1.679561e+01	3.005937e-01	3.027762e-01
1.729023e+02	4.115218e+00	1.804231e-01	1.643866e+01	3.133714e-01	3.159904e-01
1.778864e+02	4.439943e+00	1.855480e-01	1.609532e+01	3.269922e-01	3.301067e-01
1.830141e+02	4.793179e+00	1.908066e-01	1.578852e+01	3.414944e-01	3.451705e-01
1.882897e+02	5.177454e+00	1.962078e-01	1.550763e+01	3.569197e-01	3.612314e-01
1.937173e+02	5.595482e+00	2.017544e-01	1.524487e+01	3.733100e-01	3.783400e-01
1.993014e+02	6.050127e+00	2.074490e-01	1.500342e+01	3.906907e-01	3.965305e-01
2.050464e+02	6.544378e+00	2.132939e-01	1.478420e+01	4.090953e-01	4.158464e-01
2.109571e+02	7.081309e+00	2.192919e-01	1.458440e+01	4.285449e-01	4.363188e-01
2.170381e+02	7.664032e+00	2.254458e-01	1.440159e+01	4.490508e-01	4.579693e-01
2.232945e+02	8.295600e+00	2.317589e-01	1.423566e+01	4.706128e-01	4.808079e-01
2.297311e+02	8.978881e+00	2.382344e-01	1.408728e+01	4.931990e-01	5.048118e-01
2.363534e+02	9.716393e+00	2.448757e-01	1.395095e+01	5.167694e-01	5.299495e-01
2.431665e+02	1.051011e+01	2.516862e-01	1.382680e+01	5.412477e-01	5.561505e-01
2.501760e+02	1.136127e+01	2.586686e-01	1.371360e+01	5.665353e-01	5.833193e-01
2.573875e+02	1.227020e+01	2.658253e-01	1.361336e+01	5.924920e-01	6.113148e-01
2.648070e+02	1.323636e+01	2.731582e-01	1.352393e+01	6.189570e-01	6.399717e-01
2.724403e+02	1.425844e+01	2.806747e-01	1.344333e+01	6.457510e-01	6.691018e-01
2.802936e+02	1.533492e+01	2.883831e-01	1.337109e+01	6.727006e-01	6.985200e-01
2.883733e+02	1.646426e+01	2.962816e-01	1.330636e+01	6.996364e-01	7.280445e-01
2.966860e+02	1.764537e+01	3.043667e-01	1.324730e+01	7.264197e-01	7.575219e-01
3.052382e+02	1.887814e+01	3.126542e-01	1.319264e+01	7.529343e-01	7.868240e-01
3.140370e+02	2.016383e+01	3.211528e-01	1.314258e+01	7.791190e-01	8.158809e-01
3.230894e+02	2.150503e+01	3.298512e-01	1.309616e+01	8.049425e-01	8.446524e-01
3.324028e+02	2.290589e+01	3.387676e-01	1.305221e+01	8.303995e-01	8.731306e-01
3.419846e+02	2.437199e+01	3.479024e-01	1.301152e+01	8.555022e-01	9.013266e-01
3.518426e+02	2.591071e+01	3.572596e-01	1.296980e+01	8.803073e-01	9.293005e-01
3.619848e+02	2.753056e+01	3.668460e-01	1.292987e+01	9.048777e-01	9.571210e-01
3.724194e+02	2.924172e+01	3.766645e-01	1.289062e+01	9.292625e-01	9.848431e-01
3.831547e+02	3.105537e+01	3.867210e-01	1.285226e+01	9.535369e-01	1.012552e+00
3.941995e+02	3.298396e+01	3.970167e-01	1.281214e+01	9.777779e-01	1.040336e+00
4.055627e+02	3.504072e+01	4.075597e-01	1.277341e+01	1.002040e+00	1.068260e+00
4.172534e+02	3.723960e+01	4.183518e-01	1.273146e+01	1.026381e+00	1.096395e+00
4.292811e+02	3.959513e+01	4.293909e-01	1.269012e+01	1.050833e+00	1.124779e+00
4.416556e+02	4.212213e+01	4.406864e-01	1.264706e+01	1.075443e+00	1.153473e+00
4.543867e+02	4.483548e+01	4.522397e-01	1.260327e+01	1.100223e+00	1.182493e+00
4.674848e+02	4.775000e+01	4.640511e-01	1.255829e+01	1.125170e+00	1.211843e+00
4.809605e+02	5.088008e+01	4.761207e-01	1.251199e+01	1.150269e+00	1.241510e+00
4.948247e+02	5.423941e+01	4.884547e-01	1.246410e+01	1.175504e+00	1.271480e+00
5.090884e+02	5.784067e+01	5.010483e-01	1.241643e+01	1.200823e+00	1.301696e+00
5.237634e+02	6.169538e+01	5.139062e-01	1.236639e+01	1.226170e+00	1.332097e+00
5.388614e+02	6.581333e+01	5.270304e-01	1.231468e+01	1.251474e+00	1.362597e+00
5.543946e+02	7.020263e+01	5.404200e-01	1.226280e+01	1.276646e+00	1.393092e+00
5.703755e+02	7.486922e+01	5.540787e-01	1.221037e+01	1.301601e+00	1.423481e+00
5.868171e+02	7.981702e+01	5.680081e-01	1.215778e+01	1.326228e+00	1.453624e+00
6.037327e+02	8.504790e+01	5.822106e-01	1.210372e+01	1.350430e+00	1.483399e+00
6.211358e+02	9.056199e+01	5.966906e-01	1.204976e+01	1.374109e+00	1.512681e+00
