# TOV sequence (stable branch only)
# Hadronic isentropic_trapped, 2fam_phi_xsd115 YL=0.10 S=1.0
# M_max = 1.7047 M_sun at e_c = 1727.81 MeV/fm^3
# Columns: e_c [MeV/fm^3], P_c [MeV/fm^3], n_Bc [fm^-3], R [km], M [M_sun], Mb [M_sun]

1.500000e+02	2.899514e+00	1.574915e-01	1.588370e+01	2.609609e-01	2.628343e-01
1.543239e+02	3.111259e+00	1.620032e-01	1.561261e+01	2.710388e-01	2.732321e-01
1.587724e+02	3.341040e+00	1.666407e-01	1.536797e+01	2.817265e-01	2.842791e-01
1.633492e+02	3.590572e+00	1.713951e-01	1.513475e+01	2.930636e-01	2.960200e-01
1.680579e+02	3.861759e+00	1.762851e-01	1.491755e+01	3.051016e-01	3.085116e-01
1.729023e+02	4.156707e+00	1.813131e-01	1.471387e+01	3.178819e-01	3.218017e-01
1.778864e+02	4.477670e+00	1.864806e-01	1.452447e+01	3.314551e-01	3.359477e-01
1.830141e+02	4.827030e+00	1.917832e-01	1.434824e+01	3.458675e-01	3.510033e-01
1.882897e+02	5.207206e+00	1.972240e-01	1.418887e+01	3.611596e-01	3.670171e-01
1.937173e+02	5.620749e+00	2.028125e-01	1.403194e+01	3.773681e-01	3.840341e-01
1.993014e+02	6.070206e+00	2.085507e-01	1.388816e+01	3.945149e-01	4.020848e-01
2.050464e+02	6.558023e+00	2.144410e-01	1.376147e+01	4.126125e-01	4.211902e-01
2.109571e+02	7.086414e+00	2.204859e-01	1.363888e+01	4.316562e-01	4.413538e-01
2.170381e+02	7.657185e+00	2.266885e-01	1.352806e+01	4.516081e-01	4.625442e-01
2.232945e+02	8.271592e+00	2.330516e-01	1.342879e+01	4.724135e-01	4.847115e-01
2.297311e+02	8.930203e+00	2.395784e-01	1.333891e+01	4.939811e-01	5.077666e-01
2.363534e+02	9.632860e+00	2.462716e-01	1.325887e+01	5.161836e-01	5.315809e-01
2.431665e+02	1.037882e+01	2.531340e-01	1.318782e+01	5.388773e-01	5.560069e-01
2.501760e+02	1.116691e+01	2.601679e-01	1.312063e+01	5.619086e-01	5.808843e-01
2.573875e+02	1.199591e+01	2.673760e-01	1.306069e+01	5.851349e-01	6.060616e-01
2.648070e+02	1.286489e+01	2.747737e-01	1.300696e+01	6.084173e-01	6.313909e-01
2.724403e+02	1.377344e+01	2.823590e-01	1.295956e+01	6.316510e-01	6.567583e-01
2.802936e+02	1.472180e+01	2.901319e-01	1.291511e+01	6.547453e-01	6.820646e-01
2.883733e+02	1.571097e+01	2.980933e-01	1.287454e+01	6.776402e-01	7.072428e-01
2.966860e+02	1.674288e+01	3.062571e-01	1.283676e+01	7.003055e-01	7.322575e-01
3.052382e+02	1.782037e+01	3.146301e-01	1.280049e+01	7.227262e-01	7.570905e-01
