# TOV sequence (stable branch only)
# Hadronic isentropic_trapped, 2fam_phi_xsd115 YL=0.40 S=2.5
# M_max = 1.7894 M_sun at e_c = 1337.89 MeV/fm^3
# Columns: e_c [MeV/fm^3], P_c [MeV/fm^3], n_Bc [fm^-3], R [km], M [M_sun], Mb [M_sun]

1.500000e+02	5.943202e+00	1.474763e-01	3.482472e+01	8.471344e-01	8.444798e-01
1.543239e+02	6.289658e+00	1.515559e-01	3.403260e+01	8.572588e-01	8.548613e-01
1.587724e+02	6.657854e+00	1.557497e-01	3.317484e+01	8.679096e-01	8.658038e-01
1.633492e+02	7.049219e+00	1.600541e-01	3.237711e+01	8.791014e-01	8.773246e-01
1.680579e+02	7.464967e+00	1.644675e-01	3.165656e+01	8.907934e-01	8.893842e-01
1.729023e+02	7.906566e+00	1.690002e-01	3.093255e+01	9.030097e-01	9.020101e-01
1.778864e+02	8.375590e+00	1.736539e-01	3.024175e+01	9.157188e-01	9.151727e-01
1.830141e+02	8.873576e+00	1.784255e-01	2.962507e+01	9.289318e-01	9.288856e-01
1.882897e+02	9.402037e+00	1.833216e-01	2.892211e+01	9.426583e-01	9.431611e-01
1.937173e+02	9.962692e+00	1.883460e-01	2.833273e+01	9.568008e-01	9.579034e-01
1.993014e+02	1.055730e+01	1.935011e-01	2.772744e+01	9.714456e-01	9.732013e-01
2.050464e+02	1.118768e+01	1.987892e-01	2.715564e+01	9.864776e-01	9.889418e-01
2.109571e+02	1.185567e+01	2.042128e-01	2.662215e+01	1.001958e+00	1.005189e+00
2.170381e+02	1.256317e+01	2.097753e-01	2.609729e+01	1.017799e+00	1.021853e+00
2.232945e+02	1.331221e+01	2.154801e-01	2.560325e+01	1.034016e+00	1.038955e+00
2.297311e+02	1.410489e+01	2.213303e-01	2.513827e+01	1.050557e+00	1.056444e+00
2.363534e+02	1.494341e+01	2.273292e-01	2.470015e+01	1.067411e+00	1.074308e+00
2.431665e+02	1.583005e+01	2.334798e-01	2.424472e+01	1.084531e+00	1.092501e+00
2.501760e+02	1.676721e+01	2.397855e-01	2.383937e+01	1.101903e+00	1.111011e+00
2.573875e+02	1.775739e+01	2.462497e-01	2.344185e+01	1.119491e+00	1.129801e+00
2.648070e+02	1.880322e+01	2.528756e-01	2.305228e+01	1.137265e+00	1.148843e+00
2.724403e+02	1.990752e+01	2.596669e-01	2.269014e+01	1.155190e+00	1.168102e+00
2.802936e+02	2.107319e+01	2.666269e-01	2.234434e+01	1.173249e+00	1.187559e+00
2.883733e+02	2.230332e+01	2.737589e-01	2.200597e+01	1.191408e+00	1.207180e+00
2.966860e+02	2.360119e+01	2.810673e-01	2.170194e+01	1.209630e+00	1.226928e+00
3.052382e+02	2.497026e+01	2.885556e-01	2.137846e+01	1.227903e+00	1.246790e+00
3.140370e+02	2.641421e+01	2.962270e-01	2.107867e+01	1.246199e+00	1.266737e+00
3.230894e+02	2.793686e+01	3.040853e-01	2.080768e+01	1.264467e+00	1.286717e+00
3.324028e+02	2.954228e+01	3.121342e-01	2.051581e+01	1.282705e+00	1.306725e+00
3.419846e+02	3.123477e+01	3.203779e-01	2.024972e+01	1.300906e+00	1.326754e+00
3.518426e+02	3.301896e+01	3.288203e-01	1.999996e+01	1.319017e+00	1.346746e+00
3.619848e+02	3.489948e+01	3.374644e-01	1.975502e+01	1.337023e+00	1.366688e+00
3.724194e+02	3.688150e+01	3.463155e-01	1.950273e+01	1.354904e+00	1.386558e+00
3.831547e+02	3.897025e+01	3.553765e-01	1.927011e+01	1.372638e+00	1.406329e+00
3.941995e+02	4.117127e+01	3.646517e-01	1.905108e+01	1.390203e+00	1.425977e+00
