# TOV sequence (stable branch only)
# Hadronic isentropic_trapped, 2fam_phi_xsd115 YL=0.30 S=2.5
# M_max = 1.7515 M_sun at e_c = 1456.95 MeV/fm^3
# Columns: e_c [MeV/fm^3], P_c [MeV/fm^3], n_Bc [fm^-3], R [km], M [M_sun], Mb [M_sun]

1.500000e+02	5.578437e+00	1.495069e-01	2.982336e+01	7.447685e-01	7.458974e-01
1.543239e+02	5.908096e+00	1.536578e-01	2.921974e+01	7.563782e-01	7.579028e-01
1.587724e+02	6.257864e+00	1.579158e-01	2.858660e+01	7.684365e-01	7.703925e-01
1.633492e+02	6.628934e+00	1.622895e-01	2.797774e+01	7.809239e-01	7.833493e-01
1.680579e+02	7.022575e+00	1.667799e-01	2.744431e+01	7.938337e-01	7.967686e-01
1.729023e+02	7.439915e+00	1.713866e-01	2.688399e+01	8.071710e-01	8.106568e-01
1.778864e+02	7.882215e+00	1.761155e-01	2.636553e+01	8.209091e-01	8.249897e-01
1.830141e+02	8.350862e+00	1.809693e-01	2.584636e+01	8.350200e-01	8.397405e-01
1.882897e+02	8.847270e+00	1.859506e-01	2.536996e+01	8.495306e-01	8.549375e-01
1.937173e+02	9.372853e+00	1.910618e-01	2.490500e+01	8.643818e-01	8.705243e-01
1.993014e+02	9.929116e+00	1.963062e-01	2.447321e+01	8.795733e-01	8.865006e-01
2.050464e+02	1.051767e+01	2.016870e-01	2.405300e+01	8.950859e-01	9.028494e-01
2.109571e+02	1.114022e+01	2.072075e-01	2.367019e+01	9.108952e-01	9.195478e-01
2.170381e+02	1.179854e+01	2.128709e-01	2.329533e+01	9.269784e-01	9.365736e-01
2.232945e+02	1.249451e+01	2.186803e-01	2.290126e+01	9.433228e-01	9.539151e-01
2.297311e+02	1.323011e+01	2.246393e-01	2.254353e+01	9.598932e-01	9.715389e-01
2.363534e+02	1.400744e+01	2.307510e-01	2.220678e+01	9.766902e-01	9.894456e-01
2.431665e+02	1.482873e+01	2.370190e-01	2.187945e+01	9.936878e-01	1.007610e+00
2.501760e+02	1.569636e+01	2.434466e-01	2.156756e+01	1.010858e+00	1.026005e+00
2.573875e+02	1.661286e+01	2.500377e-01	2.126895e+01	1.028188e+00	1.044618e+00
2.648070e+02	1.758087e+01	2.567955e-01	2.097911e+01	1.045652e+00	1.063425e+00
2.724403e+02	1.860324e+01	2.637238e-01	2.070144e+01	1.063243e+00	1.082417e+00
2.802936e+02	1.968300e+01	2.708263e-01	2.044066e+01	1.080928e+00	1.101563e+00
2.883733e+02	2.082335e+01	2.781068e-01	2.017464e+01	1.098706e+00	1.120861e+00
2.966860e+02	2.202767e+01	2.855690e-01	1.992604e+01	1.116546e+00	1.140282e+00
3.052382e+02	2.329956e+01	2.932166e-01	1.968655e+01	1.134435e+00	1.159812e+00
