# TOV sequence (stable branch only)
# Hadronic isentropic_trapped, 2fam_phi_xsd115 YL=0.30 S=1.0
# M_max = 1.7722 M_sun at e_c = 1498.91 MeV/fm^3
# Columns: e_c [MeV/fm^3], P_c [MeV/fm^3], n_Bc [fm^-3], R [km], M [M_sun], Mb [M_sun]

1.500000e+02	3.220824e+00	1.531750e-01	3.227963e+01	3.551367e-01	3.534011e-01
1.543239e+02	3.452236e+00	1.574910e-01	3.061571e+01	3.622424e-01	3.605853e-01
1.587724e+02	3.702203e+00	1.619319e-01	2.939053e+01	3.702358e-01	3.686810e-01
1.633492e+02	3.972340e+00	1.664932e-01	2.801970e+01	3.791307e-01	3.777053e-01
1.680579e+02	4.264209e+00	1.711702e-01	2.674966e+01	3.889546e-01	3.876897e-01
1.729023e+02	4.579619e+00	1.759776e-01	2.569750e+01	3.997047e-01	3.986353e-01
1.778864e+02	4.920555e+00	1.809175e-01	2.463284e+01	4.113962e-01	4.105620e-01
1.830141e+02	5.289132e+00	1.859911e-01	2.372618e+01	4.240532e-01	4.234992e-01
1.882897e+02	5.687558e+00	1.911944e-01	2.287036e+01	4.376761e-01	4.374528e-01
1.937173e+02	6.118195e+00	1.965368e-01	2.209166e+01	4.522895e-01	4.524530e-01
1.993014e+02	6.583638e+00	2.020221e-01	2.134411e+01	4.678880e-01	4.685012e-01
2.050464e+02	7.086662e+00	2.076529e-01	2.069513e+01	4.844963e-01	4.856291e-01
2.109571e+02	7.630215e+00	2.134322e-01	2.008959e+01	5.020911e-01	5.038210e-01
2.170381e+02	8.217433e+00	2.193625e-01	1.955724e+01	5.207112e-01	5.231237e-01
2.232945e+02	8.851674e+00	2.254473e-01	1.903593e+01	5.403445e-01	5.435332e-01
2.297311e+02	9.536493e+00	2.316896e-01	1.857623e+01	5.609903e-01	5.650581e-01
2.363534e+02	1.027567e+01	2.380926e-01	1.815270e+01	5.826402e-01	5.876992e-01
2.431665e+02	1.107318e+01	2.446595e-01	1.778245e+01	6.052867e-01	6.114584e-01
2.501760e+02	1.193324e+01	2.513939e-01	1.740978e+01	6.289255e-01	6.363414e-01
2.573875e+02	1.286026e+01	2.582989e-01	1.708271e+01	6.535169e-01	6.623182e-01
2.648070e+02	1.385880e+01	2.653779e-01	1.678165e+01	6.790471e-01	6.893850e-01
2.724403e+02	1.493352e+01	2.726339e-01	1.650606e+01	7.054825e-01	7.175177e-01
2.802936e+02	1.608913e+01	2.800697e-01	1.625684e+01	7.327733e-01	7.466751e-01
2.883733e+02	1.733029e+01	2.876891e-01	1.601705e+01	7.608596e-01	7.768053e-01
