W_over_T
166.2203459665298
166.2203459665298
166.19001767684526
166.2203459665298
166.19001767684526
166.2203459665298
166.19001767684526
166.16135490012243
166.2203459665298
166.19001767684526
166.16135490012243
166.12862235816425
166.2203459665298
166.19001767684526
166.16135490012243
166.12862235816425
166.2203459665298
166.19002110800542
166.1598324686671
166.12010049260078
166.0773724793978
166.16546164716195
166.13076706106133
166.09491359394443
166.05783025349692
166.01927397107727
165.97978286138266
166.1299836818073
166.0987919396834
166.06660118032505
166.033392925282
165.9991115579129
165.96473198775502
165.92718608227906
166.12515270290265
166.09726678969943
166.06894454586714
166.03897133951517
166.00850532854645
165.97714194188896
165.94483146000576
166.1456431258944
166.12016729458458
166.0946863093423
166.06850992371986
166.04160263721312
166.01264694439362
165.98553790902488
165.95633716367345
166.18461223931186
166.16270378309284
166.14023125444348
166.11842550411126
166.09354664672077
166.06930921344352
166.04447044429685
166.01899778985586
165.99213397679105
166.2402339899708
166.2202812742182
166.20126605592145
166.18108767267182
166.1604432826396
166.13931487474156
166.1179371292523
166.09557247701213
166.07292626367496
166.04973596181432
166.30876683649058
166.29180310742464
166.27460253013408
166.25703369020235
166.23908295345362
166.21986061609158
166.20201201111738
166.18286671790358
166.16329659694563
166.14326728485827
166.12290780723066
166.3871726590583
166.37253278250785
166.35759997140713
166.34236428366543
166.3259621364951
166.31129440694178
166.29477783590465
166.27824725436298
166.2613519182878
166.2440516328375
166.22604216982742
166.20803565622847
166.47363827850597
166.46096232211676
166.44804406286661
166.4355435744773
166.4209668683071
166.4077752100353
166.39380853215303
166.37920992509805
166.36493159848825
166.34967722087282
166.3337978678191
166.09833284672686
166.06049602199536
166.5669653874865
166.55521340686556
166.54408662576074
166.53258199954672
166.26393994450893
166.24161049106144
166.2195346095029
166.19596135048684
166.17190549020012
166.14664275058752
166.11903716212404
166.0933486222538
166.06462210373604
166.0350035611332
166.33253990557165
166.3161542956539
166.29732456221154
166.27784106274774
166.25765250887224
166.23690003907285
166.21507100420922
166.19259325408586
166.16927157544248
166.14534885629968
166.11994709550999
166.09378487751246
166.0666094197394
166.03867481221315
166.00889071549656
166.32457930431468
166.30706240808192
166.28917578616105
166.27029210407207
166.2507555523524
166.2325008883697
166.2098666867984
166.18854116367132
166.16597040453695
166.14186535286515
166.1186321089083
166.0939721043762
166.06773417686188
166.03974018586453
166.01251915086632
165.98364873154378
166.31459394041258
166.29760169056416
166.27996434146715
166.2636522451152
166.24339010353884
166.2242745447536
166.20411539478545
166.18289089004477
166.16193660582343
166.13993797455947
166.11670262641016
166.09257798611296
166.06827450063855
166.04231300652765
166.01527068522535
165.98697576089768
166.3033902939994
166.28878039779198
166.27104940192035
166.25362419989227
166.2355380813683
166.21654654325295
166.19848911675848
166.1780558880035
166.15735089274096
166.1358573707868
166.11194826819263
166.09079728959526
166.06724323067917
166.04233408846258
166.01480842689034
165.99001770812148
165.96255872799227
166.29320038240448
166.27746483402538
166.2611807556965
166.24396947368874
166.2281958610086
166.209491086303
166.19093768537667
166.17169207254022
166.15096829340834
166.1314083538767
166.11043119486033
166.08829436180068
166.0651411781719
166.04180200773936
166.0175778979896
165.9919212224409
165.96480220296823
165.93788374540114
166.28182144324165
166.26600056939733
166.2521158829017
166.2351796036198
166.21847718117618
166.20117914149324
166.18281510993143
166.16569015863632
166.1462125633395
166.12644748478175
166.10598390550373
166.08295514451976
166.0630770828811
166.04063098503116
166.01700173276794
165.9906798460931
165.9673971082935
165.94134924033466
165.91388775475238
166.27109606315184
166.2558884768174
166.2407961885491
166.2251956018442
166.20867938775592
166.19382597237802
166.17568253016685
166.15794719202108
166.13957590793976
166.11979811885337
166.10115820445208
166.08111476825465
166.0600530150049
166.03803783574122
166.0162807889361
165.99282051076284
165.96851220056138
165.94289801319331
165.91736302748006
165.89059680986043
166.2585788978973
166.24446981036803
166.22943598407466
166.21643796049068
166.19972285947514
166.18373848030038
166.16719342432262
166.14977257914242
166.13381048019107
166.11463809342317
166.09579591862285
166.0762907112034
166.05472460655545
166.0354335606859
166.01407902312673
165.9916482643582
165.96712551854958
165.9445939742569
165.91992436835523
165.89396693104734
165.86821924384705
166.24575664486807
166.2343264099585
166.2190560069062
166.2045963190683
166.18964790439017
166.17405370244904
166.16029415006386
166.14206983895002
166.1252867847787
166.10774407752115
166.08922470830464
166.07197257094506
166.05195923583256
166.0319301266148
166.01117427018525
165.9912969065224
165.9679908373552
165.94497141435008
165.92101214865988
165.89698392764672
165.87119615647578
165.84447424031558
166.2342832254888
166.2211629729235
166.2076183418935
166.1935182786752
166.17778532276938
166.1648813900474
166.14940271522735
166.13357914744014
166.11719841863606
166.09878105967204
166.08316706311456
166.0653689020837
166.04676832893904
166.0269126618802
166.00820470023285
165.98754108790064
165.96624426988015
165.9437093534182
165.92157450911284
165.89821960410723
165.8736604730735
165.8467807410618
165.8220513440959
166.22167524853407
166.2088249217738
166.1946012584341
166.18332096325219
166.1688669102132
166.15454877393242
166.13979881696466
166.12361357537176
166.10975000162102
166.0929409061219
166.07619486763556
166.05888347099693
166.03943631121479
166.02278526314217
166.00389945043383
165.98417781818742
165.96264457755404
165.94287369535266
165.92126045148177
165.89862877313226
165.87348803330974
165.85134254676578
165.8261554488285
165.79978791493002
166.20754333210985
166.1976913848452
166.18428000980052
166.17128614864478
166.1579048540836
166.14350013226294
166.13143573720166
166.1154611544649
166.10033819977488
166.08472837353406
166.0679946851924
166.053178291859
166.03514539874905
166.0174199822241
165.9990673309236
165.98215583025979
165.96098404672156
165.9407787012098
165.9198636961368
165.9000548887865
165.8761947686278
165.8529802911818
165.8286745885935
165.80427419500566
165.77855739314813
166.19614628223508
166.18432432749432
166.17215691262317
166.15917128234585
166.14498695696093
166.13360302994798
166.11990103152957
166.10575493851056
166.09100976054427
166.07460157640912
166.0608939039841
166.04492291048956
166.0284129205794
166.01089826840925
165.9950551922646
165.97593934976626
165.95716982794812
165.93762360951868
165.91920396432323
165.8973519032093
165.87589375300985
165.85335995947383
165.83127061793544
165.80728458289667
165.7825673511152
165.75521949756
166.1830303845467
166.1712066956329
166.1583821811439
166.14792646215386
166.1354747444148
166.12262503128036
166.1093781521116
166.09485496546725
166.08298880354837
166.06746100973638
166.05252687843583
166.03712505404314
166.02011716018316
166.00560358230388
165.98823465891175
165.97077625335558
165.95227433372068
165.9352786006057
165.91523238301454
165.8953488409705
165.8743354720303
165.85426200741037
165.8319108629359
165.80912536010064
165.78418834031118
165.76147952040995
165.7361452009416
166.16841680856322
166.15890209826748
166.1475573132912
166.13585776578384
166.12524196114157
166.11087284229532
166.10051117813563
166.08569249390555
166.07215026428722
166.05818765390228
166.0434335634981
166.03083206530025
166.01391002518466
165.99815103757712
165.98189625617266
165.96419995929514
165.94865301090604
165.93019647956288
165.91173330001462
165.8920219134629
165.8737481443499
165.85291901592623
165.83185212532723
165.80892921742551
165.78784349483854
165.76451660390273
165.74020878688603
165.71602169664592
166.15657089419304
166.14589587233064
166.13491920671302
166.12325184238765
166.11063068822853
166.1001692221866
166.08785552511256
166.07515707419756
166.06203609649884
166.04764831736452
166.03604562831012
166.0206677621565
166.00593592673357
165.99066614558478
165.97374377019474
165.95918790861523
165.94255657837004
165.92538159799386
165.9067860713289
165.89015050647689
165.87071993500902
165.85119100177283
165.82998001537584
165.81038914277
165.78887852235573
165.76653047441167
165.7449684849706
165.71984691153628
165.69502394862025
166.143088270179
166.13248160660817
166.1210446765231
166.1127515695407
166.10013007420537
166.08855801128027
166.0781878672253
166.0639187295344
166.05018020883278
166.03895902092722
166.02558666836035
166.01180798636963
165.99719667753374
165.9848336035676
165.9681185610787
165.95258522148953
165.93656829264208
165.91895118334787
165.90382914241786
165.88566633728536
165.8675211998022
165.84778421396229
165.8300015523963
165.80970350474854
165.78904264673645
165.76595421379756
165.74586129086674
165.72297921580227
165.69869556187768
165.6749133946936
166.1285481403175
166.1212801448763
166.10938838916934
166.0988212588436
166.08795197272514
166.07655513916822
166.06419328560963
166.0549155508561
166.04139630350593
166.02885165782558
166.01591452738188
166.00180560094535
165.99045348555416
165.97504721021465
165.96052147512512
165.94544610436884
165.9288038019659
165.9144416506584
165.89806326002952
165.880975129248
165.86271398407382
165.8465421424912
165.82739351367914
165.80974596985467
165.7870626900306
165.76818868709867
165.7470327473585
165.72491164398906
165.70354925677435
165.67937055306774
165.65509396478305
166.11598469697645
166.10631714586933
166.0963744363288
166.08606096856602
166.07491071652686
166.06321805924136
166.0538391503661
166.04239833117228
166.03062803243824
166.0182203410339
166.0047694371532
165.99337058752815
165.98017340504296
165.96657602678025
165.95225164568959
165.93659860779218
165.92347891143618
165.9081762272341
165.89239762374277
165.87508671973762
165.85956912317684
165.84229318212152
165.82362016977808
165.80494466728007
165.78725497217948
165.76763980317943
165.74730348406374
165.72817125846188
165.70500446582253
165.6825847260108
165.65836365931264
166.10225613043715
166.09285368982256
166.08274827792783
166.072103578787
166.06332079680882
166.0528660490347
166.0421068732675
166.03099705945135
166.01897602675194
166.00632505362785
165.99606314276116
165.98367439391106
165.97093345903488
165.95722007408503
165.94611241403243
165.93055701700317
165.91623769535613
165.90143117922
165.88517677048773
165.8708209540158
165.85470015265972
165.83754420836874
165.81997969148242
165.80342339956866
165.78518982858765
165.76635529781575
165.74552619292336
165.7270482105999
165.7062953832245
165.68444668494965
165.66360286133218
165.63997683077423
166.08806523852974
166.0783600934765
166.07018819267012
166.060616373554
166.0507668733329
166.04025674000536
166.02990680149932
166.01843426396317
166.00865195496402
165.99734615824258
165.98570812208112
165.97365150596772
165.96056205611245
165.95041401852433
165.93586929388792
165.92245220491378
165.90848912406426
165.89322380631958
165.87994395559295
165.8648731792784
165.84934847891128
165.83248861567003
165.8181082454954
165.80001752186587
165.78294816223996
165.763399282521
165.74591544483928
165.72665760085226
165.70670432464044
165.68798267261343
165.6652041429156
165.6432427631495
165.61935052715188
166.0731954994368
166.0659613426011
166.0569308223142
166.0476526030988
166.0379786121476
166.027597612802
166.01680552541734
166.0079978979139
165.99735441804978
165.98641571002386
165.97486269581816
165.96246522358734
165.95181708858024
165.93958710732377
165.92700054358522
165.91376908960257
165.8994388702987
165.8871511042572
165.873038533361
165.8585083183028
165.84274519054884
165.82959281864788
165.81241217566713
165.79605260112172
165.77846139672212
165.7631040037595
165.74404507655294
165.72555056717056
165.7052363237505
165.68694314897883
165.66659007390084
165.6451511469334
165.62490670761068
165.60158662126747
