R_fm,W_total,W_bulk,W_surface,W_coulomb
3.4051302605210423,5674.190638921653,-9188.534824688755,14570.596257787925,292.12920582248245
3.429138276553106,5695.0795196061845,-9382.093013441243,14776.781784191297,300.3907488561311
3.4531462925851706,5714.921722613094,-9578.297002888447,14984.415923682269,308.80280181927213
3.4771543086172345,5733.701891166566,-9777.162965004962,15193.49867626083,317.3661799106981
3.501162324649299,5751.404679647407,-9978.70703451564,15404.03004192699,326.08167223605784
3.525170340681363,5768.01475315145,-10182.945309292978,15616.010020680744,334.9500417636844
3.549178356713427,5783.516787059751,-10389.8938507566,15829.438612522094,343.9720252942574
3.573186372745491,5797.895466613637,-10599.568684282134,16044.315817451035,353.14833344473556
3.5971943887775555,5811.135486490092,-10811.985799624485,16260.641635467577,362.479650647
3.6212024048096194,5823.221550390044,-11027.161151340792,16478.416066571706,371.9666351591293
3.6452104208416833,5834.138370627928,-11245.110659226191,16697.639110763434,381.609919090686
3.6692184368737477,5843.870667725851,-11465.850208758133,16918.310768042757,391.41010844122667
3.6932264529058116,5852.403170020159,-11689.39565154012,17140.431038409675,401.3677831506052
3.717234468937876,5859.7206132645115,-11915.762805762608,17363.999921864193,411.48349716292637
3.74124248496994,5865.80774024583,-12144.967456662216,17589.017418406296,421.75777850175007
3.7652505010020043,5870.649300407801,-12377.025356985187,17815.483528036002,432.191129356986
3.7892585170340682,5874.230049472223,-12611.952227465294,18043.3982507533,442.7840261842167
3.8132665330661326,5876.5347490762815,-12849.763757295725,18272.761586558194,453.53691981381223
3.8372745490981965,5877.5481664094,-13090.475604613039,18503.57353545068,464.45023557176
3.8612825651302605,5877.255073855717,-13334.1033969861,18735.83409743076,475.5243734110551
3.885290581162325,5875.6402486496545,-13580.662731900953,18969.54327249844,486.75970805216883
3.9092985971943888,5872.688472528273,-13830.169177260203,19204.701060653708,498.15658913476784
3.933306613226453,5868.384531394594,-14082.638271880032,19441.30746189658,509.7153413780461
3.957314629258517,5862.713214990456,-14338.08552598653,19679.362476227037,521.4362647499486
3.9813226452905814,5855.659316567207,-14596.526421724415,19918.866103645094,533.3196346465274
4.005330661322645,5847.207632572524,-14857.97641365636,20159.818344150746,545.3657020781382
4.029338677354709,5837.342962336422,-15122.450929272576,20402.21919774399,557.5746938650074
4.053346693386773,5826.050107762746,-15389.965369502765,20646.06866442483,569.9468128406797
4.077354709418837,5813.313873034153,-15660.535109221033,20891.366744193267,582.4822380619199
4.101362725450902,5799.119064314131,-15934.17549776252,21138.113437049302,595.1811250273499
4.125370741482966,5783.450489459376,-16210.901859435664,21386.30874299293,608.0436059021102
4.14937875751503,5766.292957740052,-16490.729494033098,21635.952662024145,621.0697897490048
4.173386773547094,5747.631279559916,-16773.67367735009,21887.045194142964,634.2597627670409
4.197394789579158,5727.450266191056,-17059.749661692906,22139.586339349367,647.6135885345942
4.2214028056112225,5705.734729510507,-17348.972676391906,22393.57609764338,661.1313082590322
4.245410821643286,5682.469481737398,-17641.357928319976,22649.01446902498,674.8129410323949
4.26941883767535,5657.639335187183,-17936.92060239756,22905.90145349417,688.6584840905724
4.293426853707414,5631.229102021893,-18235.675862107946,23164.237051050957,702.667913078882
4.317434869739479,5603.223594008288,-18537.638850008967,23424.021261695354,716.8411823219012
4.341442885771543,5573.607622287984,-18842.824688235836,23685.254085427332,731.1782250964883
4.365450901803607,5542.365997140894,-19151.248479016773,23947.935522246906,745.6789539107609
4.389458917835671,5509.4835277659495,-19462.92530517346,24212.065572154075,760.3432607853341
4.413466933867735,5474.9450220666595,-19777.87023062014,24477.644235148833,775.1710175379678
4.4374749498998,5438.735286432109,-20096.098300872272,24744.6715112312,790.1620760731805
4.4614829659318636,5400.839125535716,-20417.624543538146,25013.147400401154,805.3162686727078
4.4854909819639275,5361.2413421334295,-20742.46396881506,25283.071902658703,820.633408289787
4.509498997995991,5319.92673686255,-21070.631569988065,25554.445018003844,836.1132888467705
4.533507014028056,5276.880108057772,-21402.142323911725,25827.266746436588,851.755685532909
4.55751503006012,5232.086251561348,-21737.011191501573,26101.537087956924,867.5603551059976
4.581523046092184,5185.529960539105,-22075.25311822144,26377.25604256485,883.5270361956934
4.605531062124248,5137.196025312698,-22416.883034554525,26654.423610260375,899.6554496068477
4.629539078156313,5087.069233183743,-22761.91585648602,26933.039791043495,915.9452986262667
4.653547094188377,5035.13436827047,-23110.36648597329,27213.10458491421,932.3962693295485
4.677555110220441,4981.376211351206,-23462.249811409507,27494.617991872514,949.0080308881985
4.701563126252505,4925.779539702094,-23817.580708096062,27777.580011918417,965.780235879739
4.7255711422845685,4868.329126950161,-24176.37403869793,28061.99064505191,982.7125205961815
4.749579158316633,4809.009742929906,-24538.64465369657,28347.84989127301,999.804505353466
4.773587174348697,4747.806153534374,-24904.407391849818,28635.157750581697,1017.0557948024951
4.797595190380761,4684.703120582513,-25273.677080633766,28923.914222977983,1034.4659782382969
4.821603206412825,4619.685401687357,-25646.46853668405,29214.119308461854,1052.0346299095531
4.84561122244489,4552.737750123103,-26022.796566239766,29505.77300703334,1069.7613093295304
4.869619238476954,4483.84491470858,-26402.675965567392,29798.8753186924,1087.645561583572
4.893627254509018,4412.991639686081,-26786.12152139098,30093.42624343906,1105.6869176380042
4.917635270541082,4340.162664601506,-27173.14801132048,30389.425781273316,1123.8848946486712
4.941643286573146,4265.342724200408,-27563.770204261134,30686.873932195165,1142.2389962663776
4.9656513026052105,4188.51654831806,-27958.00286082975,30985.77069620462,1160.7487129431895
4.989659318637274,4109.668861772867,-28355.860733766356,31286.116073301662,1179.4135222375608
5.013667334669338,4028.784384274143,-28757.358568328415,31587.910063486295,1198.2328891162624
5.037675350701402,3945.8478303204975,-29162.511102695098,31891.152666758524,1217.2062662570718
5.061683366733467,3860.84390910777,-29571.33306835978,32195.843883118356,1236.3330943491956
5.085691382765531,3773.7573244496602,-29983.839190506667,32501.983712565776,1255.6128023905517
5.109699398797595,3684.5727746879247,-30400.044188398297,32809.57215510079,1275.044807985433
5.133707414829659,3593.274952610659,-30819.962775752258,33118.6092107234,1294.6285176395168
5.157715430861723,3499.8485453829226,-31243.60966110215,33429.0948794336,1314.363327051472
5.181723446893788,3404.278234466936,-31670.999548169257,33741.02916123142,1334.248621404775
5.2057314629258515,3306.548695551457,-32102.147136221636,34054.41205611681,1354.283775656284
5.2297394789579155,3206.6445984919574,-32537.067120419153,34369.2435640898,1374.4681548213136
5.253747494989979,3104.550607240168,-32975.77419216889,34685.52368515038,1394.8011142586752
5.277755511022044,3000.2513797813062,-33418.28303946963,35003.25241929857,1415.2819999523617
5.301763527054108,2893.7315680856773,-33864.6083472377,35322.42976653434,1435.9101487890368
5.325771543086172,2784.9758180492026,-34314.76479764397,35643.05572685771,1456.6848888354614
5.349779559118236,2673.968769440904,-34768.76707044029,35965.13030026868,1477.6055396125194
5.373787575150301,2560.695055862037,-35226.629843269926,36288.653486767245,1498.6714123647175
5.397795591182365,2445.139304695386,-35688.36779198744,36613.62528635339,1519.8818103294366
5.421803607214429,2327.2861370599476,-36153.99559096978,36940.04569902714,1541.2360290025879
5.445811623246493,2207.1201677794925,-36623.52791340886,37267.91472478848,1562.7333563998725
5.4698196392785565,2084.6260053399837,-37096.979431614214,37597.23236363742,1584.373073316778
5.493827655310621,1959.7882518516037,-37574.36481730859,37927.99861557397,1606.1544535862251
5.517835671342685,1832.591503022368,-38055.698741906024,38260.2134805981,1628.0767643302954
5.541843687374749,1703.0203481261576,-38540.99587679504,38593.876958709814,1650.139266211381
5.565851703406813,1571.0593699717126,-39030.270893617795,38928.989049909134,1672.3412136803734
5.589859719438878,1436.6931448857777,-39523.538464529716,39265.54975419605,1694.6818552194436
5.613867735470942,1299.9062426894661,-40020.813262464246,39603.55907157056,1717.1604335831498
5.637875751503006,1160.6832266703977,-40522.10996139997,39943.01700203266,1739.776186037704
5.66188376753507,1019.0086535731753,-41027.443236603125,40283.92354558236,1762.5283445939422
5.685891783567134,874.8670735831677,-41536.82776487529,40626.27870221965,1785.4161362388097
5.7098997995991985,728.2430303051322,-42050.278224804024,40970.08247194455,1808.4387831646043
5.733907815631262,579.1210607577318,-42567.8092969922,41315.33485475703,1831.5955029929041
5.757915831663326,427.4856953652327,-43089.435664287375,41662.03585065711,1854.8855089955016
5.78192384769539,273.3214579407154,-43615.17201201802,42010.185459644774,1878.3080103139596
5.805931863727455,116.61286568375908,-44145.03302821024,42359.78368172005,1901.8622121739445
5.829939879759519,-42.65557081673069,-44679.033403795576,42710.83051688291,1925.5473160959355
5.853947895791583,-204.49934759139205,-45217.187832828975,43063.325965133365,1949.3625201042182
5.877955911823647,-368.9339672930473,-45759.51101269682,43417.270026471415,1973.307018932359
5.901963927855712,-535.9749391874209,-46306.01764430768,43772.662700897075,1997.3800042231817
