flavor_mode,phase,nBH_over_n0,T_nuc_MeV
saddlepoint,unpaired,6.030100442198358,22.664891026415273
saddlepoint,unpaired,6.069899557801643,22.33552364529206
saddlepoint,unpaired,6.109699305116867,22.004378392549366
saddlepoint,unpaired,6.149498420720152,21.67008204597043
saddlepoint,unpaired,6.189297536323437,21.334436364567907
saddlepoint,unpaired,6.22909728363866,20.996345159755673
saddlepoint,unpaired,6.268896399241946,20.657280662650734
saddlepoint,unpaired,6.308695514845231,20.316724442544377
saddlepoint,unpaired,6.348496525584333,19.97524632289957
saddlepoint,unpaired,6.3882943777637395,19.632199809453883
saddlepoint,unpaired,6.428092229943147,19.28737497017898
saddlepoint,unpaired,6.467890082122553,18.942000787670477
saddlepoint,unpaired,6.507694251421352,18.596324266177106
saddlepoint,unpaired,6.547492103600758,18.251176648216152
saddlepoint,unpaired,6.587289955780164,17.906419641688036
saddlepoint,unpaired,6.62708780795957,17.562670779009622
saddlepoint,unpaired,6.666891977258371,17.218853595725033
saddlepoint,unpaired,6.706689829437776,16.874978727532238
saddlepoint,unpaired,6.746487681617182,16.53205776289797
saddlepoint,unpaired,6.786285533796589,16.19013149483062
saddlepoint,unpaired,6.826089703095389,15.850645242292265
