M_max_Msun,R_1.4_km,sigma_crit_star
2.820370417830005,12.45354641522196,199.95526253484078
2.3685723068495137,10.75980780010143,200.03243783851545
2.191324218773375,10.373601280659205,200.10143212960256
2.1229706573932936,10.123416927346803,200.27387774673502
3.500782048102628,14.058138041664893,201.18716600221165
2.940728917448004,13.13703960558544,201.27889773971205
2.2984684925345893,10.745353700911588,201.86029107856425
2.0885740983949823,9.981164813855571,202.72019856810394
2.0776925582601775,10.356122967977331,203.07870601856015
2.1440703442218143,10.620863834864027,203.18652868010585
2.527244613885302,11.248533720886808,203.21106015298676
2.4846107853074004,11.897559268650003,203.5626202248054
2.9546611224262014,12.545718645131425,203.7646193783092
3.391136485521696,14.068001457633045,204.26472026098727
2.04427448066093,10.205502324977095,204.9430860695536
2.2489906745836787,10.997914683852361,204.95341382266312
3.4256206187662874,13.828029669120383,205.00970684510392
2.452497716172057,11.241994503771384,205.09964716126373
2.054293406200964,9.841905218577326,205.13603512665037
2.640343413980459,12.130023650883283,205.3084658620411
2.9378247283805075,13.0667703003425,205.4374842314624
2.8647933265338588,12.528473028771616,206.18067890233036
2.269036045167481,10.82546697278828,206.8770089779029
2.1968812024915065,10.561252078879445,207.2528115957772
2.7476730472238917,11.881518476942432,207.40660219341527
3.321668757771509,13.860085273152036,207.72282191388973
2.4000409066041817,11.525705623264745,207.9730250505694
2.382903509360857,11.214386209297233,208.1779085076237
2.0422197979080448,10.168590526583365,208.96767019385035
2.6662651864545404,11.883004353880315,209.30261997697028
2.1604331624447117,10.40228384757073,209.61271832172832
3.415115055004341,13.731104777135796,210.15913407657928
2.5469895235090227,11.752125995009417,210.7539007088912
2.9883583695413027,13.147521359612856,210.99302156863544
4.165783393344011,15.534895506065487,211.31694945141618
2.611293914642956,12.229922579327658,211.79060185090307
3.04961709617019,12.706134846973583,212.06876000042826
3.314454522002928,13.753953223062016,212.45571589176808
2.9610915171058845,12.723046064500945,213.93821050147022
2.157346856106404,10.356016257259979,214.1395711893303
2.7766752731355657,12.451992586412995,214.14817407031435
2.070482267855723,10.223312086981485,215.2023953898688
4.065448009492989,15.19841430126958,215.4855998341899
2.5543393258394,11.232605978416482,215.70219903669542
3.4651354296403967,13.805365211458074,216.66742585941498
3.09405184395342,13.370517270328365,217.88923933771346
2.7315533143858794,11.750120536370353,217.91798923174716
3.3677400068534586,13.84671601453599,218.49650222546208
2.5229211145630432,11.340633835820471,218.60881166927447
2.6555568053733776,11.76814016188775,219.0337840656856
2.4751744360798247,11.664896007037958,219.08683053956773
2.9285090544871752,12.303554288325131,219.44025097612177
2.605605560778005,12.126262078009296,219.65025210138427
2.4381659186693545,11.057498955888944,219.75818531195168
